Simulation,StateR,StateC,TargetR,TargetC,Action,Reward
S100,2,3,2,2,LEFT,1
S101,2,3,4,2,UP,-1
S101,1,3,4,2,RIGHT,-1
S101,1,4,4,2,RIGHT,-1
S101,1,5,4,2,RIGHT,2
S101,1,1,4,2,LEFT,-2
S101,1,5,4,2,DOWN,1
S101,2,5,4,2,RIGHT,2
S101,2,1,4,2,RIGHT,1
S101,2,2,4,2,LEFT,-1
S101,2,1,4,2,UP,-1
S101,1,1,4,2,DOWN,1
S101,2,1,4,2,DOWN,1
S101,3,1,4,2,RIGHT,1
S101,3,2,4,2,RIGHT,-1
S101,3,3,4,2,UP,-1
S101,2,3,4,2,UP,-1
S101,1,3,4,2,LEFT,1
S101,1,2,4,2,UP,2
S101,5,2,4,2,RIGHT,-1
S101,5,3,4,2,DOWN,-2
S101,1,3,4,2,UP,2
S101,5,3,4,2,RIGHT,-1
S101,5,4,4,2,RIGHT,-1
S101,5,5,4,2,RIGHT,2
S101,5,1,4,2,UP,1
S101,4,1,4,2,DOWN,-1
S101,5,1,4,2,UP,1
S101,4,1,4,2,DOWN,-1
S101,5,1,4,2,RIGHT,1
S101,5,2,4,2,RIGHT,-1
S101,5,3,4,2,RIGHT,-1
S101,5,4,4,2,RIGHT,-1
S101,5,5,4,2,UP,1
S101,4,5,4,2,RIGHT,2
S101,4,1,4,2,LEFT,-2
S101,4,5,4,2,RIGHT,2
S101,4,1,4,2,RIGHT,1
S102,1,1,1,1,DOWN,-1
S102,2,1,1,1,DOWN,-1
S102,3,1,1,1,UP,1
S102,2,1,1,1,RIGHT,-1
S102,2,2,1,1,LEFT,1
S102,2,1,1,1,RIGHT,-1
S102,2,2,1,1,RIGHT,-1
S102,2,3,1,1,LEFT,1
S102,2,2,1,1,LEFT,1
S102,2,1,1,1,LEFT,-4
S102,2,5,1,1,RIGHT,4
S102,2,1,1,1,LEFT,-4
S102,2,5,1,1,DOWN,-1
S102,3,5,1,1,LEFT,1
S102,3,4,1,1,RIGHT,-1
S102,3,5,1,1,RIGHT,4
S102,3,1,1,1,UP,1
S102,2,1,1,1,LEFT,-4
S102,2,5,1,1,DOWN,-1
S102,3,5,1,1,DOWN,-1
S102,4,5,1,1,LEFT,1
S102,4,4,1,1,UP,1
S102,3,4,1,1,DOWN,-1
S102,4,4,1,1,DOWN,-1
S102,5,4,1,1,DOWN,4
S102,1,4,1,1,UP,-4
S102,5,4,1,1,UP,1
S102,4,4,1,1,UP,1
S102,3,4,1,1,UP,1
S102,2,4,1,1,LEFT,1
S102,2,3,1,1,RIGHT,-1
S102,2,4,1,1,DOWN,-1
S102,3,4,1,1,DOWN,-1
S102,4,4,1,1,UP,1
S102,3,4,1,1,RIGHT,-1
S102,3,5,1,1,LEFT,1
S102,3,4,1,1,RIGHT,-1
S102,3,5,1,1,LEFT,1
S102,3,4,1,1,LEFT,1
S102,3,3,1,1,LEFT,1
S102,3,2,1,1,RIGHT,-1
S102,3,3,1,1,RIGHT,-1
S102,3,4,1,1,RIGHT,-1
S102,3,5,1,1,RIGHT,4
S102,3,1,1,1,DOWN,-1
S102,4,1,1,1,DOWN,-1
S102,5,1,1,1,UP,1
S102,4,1,1,1,UP,1
S102,3,1,1,1,LEFT,-4
S102,3,5,1,1,RIGHT,4
S102,3,1,1,1,RIGHT,-1
S102,3,2,1,1,UP,1
S102,2,2,1,1,RIGHT,-1
S102,2,3,1,1,RIGHT,-1
S102,2,4,1,1,DOWN,-1
S102,3,4,1,1,LEFT,1
S102,3,3,1,1,RIGHT,-1
S102,3,4,1,1,LEFT,1
S102,3,3,1,1,UP,1
S102,2,3,1,1,LEFT,1
S102,2,2,1,1,RIGHT,-1
S102,2,3,1,1,LEFT,1
S102,2,2,1,1,DOWN,-1
S102,3,2,1,1,LEFT,1
S102,3,1,1,1,UP,1
S102,2,1,1,1,RIGHT,-1
S102,2,2,1,1,LEFT,1
S102,2,1,1,1,LEFT,-4
S102,2,5,1,1,UP,1
S102,1,5,1,1,RIGHT,4
S103,3,4,4,3,LEFT,1
S103,3,3,4,3,DOWN,1
S104,1,3,3,2,RIGHT,-1
S104,1,4,3,2,DOWN,1
S104,2,4,3,2,RIGHT,-1
S104,2,5,3,2,UP,-1
S104,1,5,3,2,DOWN,1
S104,2,5,3,2,LEFT,1
S104,2,4,3,2,DOWN,1
S104,3,4,3,2,LEFT,1
S104,3,3,3,2,DOWN,-1
S104,4,3,3,2,UP,1
S104,3,3,3,2,RIGHT,-1
S104,3,4,3,2,RIGHT,-1
S104,3,5,3,2,DOWN,-1
S104,4,5,3,2,DOWN,-1
S104,5,5,3,2,DOWN,0
S104,1,5,3,2,LEFT,1
S104,1,4,3,2,LEFT,1
S104,1,3,3,2,RIGHT,-1
S104,1,4,3,2,LEFT,1
S104,1,3,3,2,UP,0
S104,5,3,3,2,LEFT,1
S104,5,2,3,2,DOWN,0
S104,1,2,3,2,DOWN,1
S104,2,2,3,2,DOWN,1
S105,1,1,1,2,DOWN,-1
S105,2,1,1,2,DOWN,-1
S105,3,1,1,2,RIGHT,1
S105,3,2,1,2,LEFT,-1
S105,3,1,1,2,LEFT,-2
S105,3,5,1,2,DOWN,-1
S105,4,5,1,2,LEFT,1
S105,4,4,1,2,RIGHT,-1
S105,4,5,1,2,UP,1
S105,3,5,1,2,UP,1
S105,2,5,1,2,DOWN,-1
S105,3,5,1,2,UP,1
S105,2,5,1,2,RIGHT,2
S105,2,1,1,2,UP,1
S105,1,1,1,2,LEFT,-2
S105,1,5,1,2,RIGHT,2
S105,1,1,1,2,LEFT,-2
S105,1,5,1,2,DOWN,-1
S105,2,5,1,2,DOWN,-1
S105,3,5,1,2,LEFT,1
S105,3,4,1,2,DOWN,-1
S105,4,4,1,2,LEFT,1
S105,4,3,1,2,RIGHT,-1
S105,4,4,1,2,LEFT,1
S105,4,3,1,2,RIGHT,-1
S105,4,4,1,2,DOWN,-1
S105,5,4,1,2,UP,1
S105,4,4,1,2,UP,1
S105,3,4,1,2,LEFT,1
S105,3,3,1,2,LEFT,1
S105,3,2,1,2,RIGHT,-1
S105,3,3,1,2,LEFT,1
S105,3,2,1,2,UP,1
S105,2,2,1,2,DOWN,-1
S105,3,2,1,2,LEFT,-1
S105,3,1,1,2,LEFT,-2
S105,3,5,1,2,RIGHT,2
S105,3,1,1,2,UP,1
S105,2,1,1,2,DOWN,-1
S105,3,1,1,2,DOWN,-1
S105,4,1,1,2,UP,1
S105,3,1,1,2,DOWN,-1
S105,4,1,1,2,RIGHT,1
S105,4,2,1,2,LEFT,-1
S105,4,1,1,2,DOWN,-1
S105,5,1,1,2,RIGHT,1
S105,5,2,1,2,LEFT,-1
S105,5,1,1,2,LEFT,-2
S105,5,5,1,2,DOWN,4
S105,1,5,1,2,LEFT,1
S105,1,4,1,2,UP,-4
S105,5,4,1,2,LEFT,1
S105,5,3,1,2,RIGHT,-1
S105,5,4,1,2,UP,1
S105,4,4,1,2,LEFT,1
S105,4,3,1,2,UP,1
S105,3,3,1,2,UP,1
S105,2,3,1,2,UP,1
S105,1,3,1,2,UP,-4
S105,5,3,1,2,DOWN,4
S105,1,3,1,2,LEFT,1
S106,3,3,3,5,LEFT,-1
S106,3,2,3,5,DOWN,-1
S106,4,2,3,5,LEFT,-1
S106,4,1,3,5,LEFT,4
S106,4,5,3,5,RIGHT,-4
S106,4,1,3,5,DOWN,-1
S106,5,1,3,5,LEFT,4
S106,5,5,3,5,UP,1
S106,4,5,3,5,RIGHT,-4
S106,4,1,3,5,DOWN,-1
S106,5,1,3,5,UP,1
S106,4,1,3,5,DOWN,-1
S106,5,1,3,5,LEFT,4
S106,5,5,3,5,LEFT,-1
S106,5,4,3,5,RIGHT,1
S106,5,5,3,5,RIGHT,-4
S106,5,1,3,5,RIGHT,1
S106,5,2,3,5,DOWN,0
S106,1,2,3,5,DOWN,1
S106,2,2,3,5,LEFT,-1
S106,2,1,3,5,UP,-1
S106,1,1,3,5,UP,0
S106,5,1,3,5,RIGHT,1
S106,5,2,3,5,RIGHT,1
S106,5,3,3,5,LEFT,-1
S106,5,2,3,5,RIGHT,1
S106,5,3,3,5,RIGHT,1
S106,5,4,3,5,RIGHT,1
S106,5,5,3,5,UP,1
S106,4,5,3,5,RIGHT,-4
S106,4,1,3,5,RIGHT,1
S106,4,2,3,5,UP,1
S106,3,2,3,5,LEFT,-1
S106,3,1,3,5,RIGHT,1
S106,3,2,3,5,LEFT,-1
S106,3,1,3,5,LEFT,4
S107,1,2,3,4,DOWN,1
S107,2,2,3,4,LEFT,-1
S107,2,1,3,4,UP,-1
S107,1,1,3,4,UP,0
S107,5,1,3,4,LEFT,2
S107,5,5,3,4,UP,1
S107,4,5,3,4,DOWN,-1
S107,5,5,3,4,LEFT,1
S107,5,4,3,4,RIGHT,-1
S107,5,5,3,4,LEFT,1
S107,5,4,3,4,DOWN,0
S107,1,4,3,4,LEFT,-1
S107,1,3,3,4,DOWN,1
S107,2,3,3,4,DOWN,1
S107,3,3,3,4,DOWN,-1
S107,4,3,3,4,DOWN,-1
S107,5,3,3,4,RIGHT,1
S107,5,4,3,4,DOWN,0
S107,1,4,3,4,LEFT,-1
S107,1,3,3,4,UP,0
S107,5,3,3,4,LEFT,-1
S107,5,2,3,4,DOWN,0
S107,1,2,3,4,RIGHT,1
S107,1,3,3,4,DOWN,1
S107,2,3,3,4,UP,-1
S107,1,3,3,4,RIGHT,1
S107,1,4,3,4,LEFT,-1
S107,1,3,3,4,RIGHT,1
S107,1,4,3,4,RIGHT,-1
S107,1,5,3,4,RIGHT,-2
S107,1,1,3,4,DOWN,1
S107,2,1,3,4,LEFT,2
S107,2,5,3,4,RIGHT,-2
S107,2,1,3,4,LEFT,2
S107,2,5,3,4,DOWN,1
S107,3,5,3,4,DOWN,-1
S107,4,5,3,4,UP,1
S107,3,5,3,4,UP,-1
S107,2,5,3,4,UP,-1
S107,1,5,3,4,RIGHT,-2
S107,1,1,3,4,UP,0
S107,5,1,3,4,LEFT,2
S107,5,5,3,4,UP,1
S107,4,5,3,4,LEFT,1
S107,4,4,3,4,DOWN,-1
S107,5,4,3,4,LEFT,-1
S107,5,3,3,4,UP,1
S107,4,3,3,4,DOWN,-1
S107,5,3,3,4,UP,1
S107,4,3,3,4,UP,1
S107,3,3,3,4,RIGHT,1
S108,2,1,3,2,RIGHT,1
S108,2,2,3,2,UP,-1
S108,1,2,3,2,UP,0
S108,5,2,3,2,LEFT,-1
S108,5,1,3,2,UP,1
S108,4,1,3,2,LEFT,-2
S108,4,5,3,2,UP,1
S108,3,5,3,2,RIGHT,2
S108,3,1,3,2,UP,-1
S108,2,1,3,2,UP,-1
S108,1,1,3,2,DOWN,1
S108,2,1,3,2,DOWN,1
S108,3,1,3,2,UP,-1
S108,2,1,3,2,DOWN,1
S108,3,1,3,2,RIGHT,1
S109,1,1,5,1,UP,4
S110,5,3,1,3,UP,1
S110,4,3,1,3,RIGHT,-1
S110,4,4,1,3,RIGHT,-1
S110,4,5,1,3,LEFT,1
S110,4,4,1,3,LEFT,1
S110,4,3,1,3,DOWN,-1
S110,5,3,1,3,RIGHT,-1
S110,5,4,1,3,LEFT,1
S110,5,3,1,3,RIGHT,-1
S110,5,4,1,3,UP,1
S110,4,4,1,3,RIGHT,-1
S110,4,5,1,3,RIGHT,0
S110,4,1,1,3,DOWN,-1
S110,5,1,1,3,DOWN,4
S110,1,1,1,3,RIGHT,1
S110,1,2,1,3,LEFT,-1
S110,1,1,1,3,DOWN,-1
S110,2,1,1,3,UP,1
S110,1,1,1,3,UP,-4
S110,5,1,1,3,UP,1
S110,4,1,1,3,DOWN,-1
S110,5,1,1,3,RIGHT,1
S110,5,2,1,3,LEFT,-1
S110,5,1,1,3,LEFT,0
S110,5,5,1,3,RIGHT,0
S110,5,1,1,3,LEFT,0
S110,5,5,1,3,LEFT,1
S110,5,4,1,3,UP,1
S110,4,4,1,3,UP,1
S110,3,4,1,3,RIGHT,-1
S110,3,5,1,3,RIGHT,0
S110,3,1,1,3,LEFT,0
S110,3,5,1,3,RIGHT,0
S110,3,1,1,3,UP,1
S110,2,1,1,3,UP,1
S110,1,1,1,3,RIGHT,1
S110,1,2,1,3,LEFT,-1
S110,1,1,1,3,DOWN,-1
S110,2,1,1,3,RIGHT,1
S110,2,2,1,3,UP,1
S110,1,2,1,3,UP,-4
S110,5,2,1,3,DOWN,4
S110,1,2,1,3,RIGHT,1
S111,1,3,4,3,RIGHT,-1
S111,1,4,4,3,UP,2
S111,5,4,4,3,UP,1
S111,4,4,4,3,UP,-1
S111,3,4,4,3,UP,-1
S111,2,4,4,3,LEFT,1
S111,2,3,4,3,RIGHT,-1
S111,2,4,4,3,UP,-1
S111,1,4,4,3,DOWN,1
S111,2,4,4,3,DOWN,1
S111,3,4,4,3,DOWN,1
S111,4,4,4,3,RIGHT,-1
S111,4,5,4,3,DOWN,-1
S111,5,5,4,3,UP,1
S111,4,5,4,3,RIGHT,0
S111,4,1,4,3,RIGHT,1
S111,4,2,4,3,LEFT,-1
S111,4,1,4,3,UP,-1
S111,3,1,4,3,DOWN,1
S111,4,1,4,3,LEFT,0
S111,4,5,4,3,LEFT,1
S111,4,4,4,3,DOWN,-1
S111,5,4,4,3,UP,1
S111,4,4,4,3,RIGHT,-1
S111,4,5,4,3,LEFT,1
S111,4,4,4,3,UP,-1
S111,3,4,4,3,UP,-1
S111,2,4,4,3,UP,-1
S111,1,4,4,3,DOWN,1
S111,2,4,4,3,RIGHT,-1
S111,2,5,4,3,RIGHT,0
S111,2,1,4,3,UP,-1
S111,1,1,4,3,UP,2
S111,5,1,4,3,DOWN,-2
S111,1,1,4,3,UP,2
S111,5,1,4,3,DOWN,-2
S111,1,1,4,3,UP,2
S111,5,1,4,3,DOWN,-2
S111,1,1,4,3,DOWN,1
S111,2,1,4,3,UP,-1
S111,1,1,4,3,RIGHT,1
S111,1,2,4,3,RIGHT,1
S111,1,3,4,3,LEFT,-1
S111,1,2,4,3,DOWN,1
S111,2,2,4,3,LEFT,-1
S111,2,1,4,3,UP,-1
S111,1,1,4,3,RIGHT,1
S111,1,2,4,3,LEFT,-1
S111,1,1,4,3,RIGHT,1
S111,1,2,4,3,DOWN,1
S111,2,2,4,3,RIGHT,1
S111,2,3,4,3,UP,-1
S111,1,3,4,3,RIGHT,-1
S111,1,4,4,3,RIGHT,-1
S111,1,5,4,3,LEFT,1
S111,1,4,4,3,DOWN,1
S111,2,4,4,3,LEFT,1
S111,2,3,4,3,LEFT,-1
S111,2,2,4,3,LEFT,-1
S111,2,1,4,3,UP,-1
S111,1,1,4,3,RIGHT,1
S111,1,2,4,3,LEFT,-1
S111,1,1,4,3,RIGHT,1
S111,1,2,4,3,UP,2
S111,5,2,4,3,DOWN,-2
S111,1,2,4,3,RIGHT,1
S111,1,3,4,3,UP,2
S111,5,3,4,3,DOWN,-2
S111,1,3,4,3,UP,2
S111,5,3,4,3,UP,1
S112,5,2,3,1,UP,1
S112,4,2,3,1,UP,1
S112,3,2,3,1,UP,-1
S112,2,2,3,1,LEFT,1
S112,2,1,3,1,RIGHT,-1
S112,2,2,3,1,UP,-1
S112,1,2,3,1,UP,0
S112,5,2,3,1,RIGHT,-1
S112,5,3,3,1,LEFT,1
S112,5,2,3,1,UP,1
S112,4,2,3,1,LEFT,1
S112,4,1,3,1,RIGHT,-1
S112,4,2,3,1,DOWN,-1
S112,5,2,3,1,UP,1
S112,4,2,3,1,LEFT,1
S112,4,1,3,1,LEFT,-4
S112,4,5,3,1,UP,1
S112,3,5,3,1,UP,-1
S112,2,5,3,1,LEFT,1
S112,2,4,3,1,UP,-1
S112,1,4,3,1,DOWN,1
S112,2,4,3,1,DOWN,1
S112,3,4,3,1,LEFT,1
S112,3,3,3,1,RIGHT,-1
S112,3,4,3,1,LEFT,1
S112,3,3,3,1,LEFT,1
S112,3,2,3,1,UP,-1
S112,2,2,3,1,RIGHT,-1
S112,2,3,3,1,RIGHT,-1
S112,2,4,3,1,UP,-1
S112,1,4,3,1,RIGHT,-1
S112,1,5,3,1,DOWN,1
S112,2,5,3,1,UP,-1
S112,1,5,3,1,DOWN,1
S112,2,5,3,1,RIGHT,4
S112,2,1,3,1,RIGHT,-1
S112,2,2,3,1,DOWN,1
S112,3,2,3,1,LEFT,1
S113,5,1,2,2,UP,1
S113,4,1,2,2,DOWN,-1
S113,5,1,2,2,UP,1
S113,4,1,2,2,LEFT,-2
S113,4,5,2,2,RIGHT,2
S113,4,1,2,2,DOWN,-1
S113,5,1,2,2,RIGHT,1
S113,5,2,2,2,DOWN,2
S113,1,2,2,2,LEFT,-1
S113,1,1,2,2,UP,-2
S113,5,1,2,2,DOWN,2
S113,1,1,2,2,RIGHT,1
S113,1,2,2,2,RIGHT,-1
S113,1,3,2,2,RIGHT,-1
S113,1,4,2,2,LEFT,1
S113,1,3,2,2,RIGHT,-1
S113,1,4,2,2,DOWN,1
S113,2,4,2,2,DOWN,-1
S113,3,4,2,2,UP,1
S113,2,4,2,2,DOWN,-1
S113,3,4,2,2,LEFT,1
S113,3,3,2,2,UP,1
S113,2,3,2,2,RIGHT,-1
S113,2,4,2,2,RIGHT,-1
S113,2,5,2,2,RIGHT,2
S113,2,1,2,2,DOWN,-1
S113,3,1,2,2,LEFT,-2
S113,3,5,2,2,UP,1
S113,2,5,2,2,RIGHT,2
S113,2,1,2,2,LEFT,-2
S113,2,5,2,2,UP,-1
S113,1,5,2,2,LEFT,1
S113,1,4,2,2,UP,-2
S113,5,4,2,2,UP,1
S113,4,4,2,2,UP,1
S113,3,4,2,2,LEFT,1
S113,3,3,2,2,DOWN,-1
S113,4,3,2,2,UP,1
S113,3,3,2,2,DOWN,-1
S113,4,3,2,2,DOWN,-1
S113,5,3,2,2,RIGHT,-1
S113,5,4,2,2,LEFT,1
S113,5,3,2,2,UP,1
S113,4,3,2,2,DOWN,-1
S113,5,3,2,2,DOWN,2
S113,1,3,2,2,UP,-2
S113,5,3,2,2,RIGHT,-1
S113,5,4,2,2,RIGHT,-1
S113,5,5,2,2,RIGHT,2
S113,5,1,2,2,RIGHT,1
S113,5,2,2,2,DOWN,2
S113,1,2,2,2,LEFT,-1
S113,1,1,2,2,RIGHT,1
S113,1,2,2,2,RIGHT,-1
S113,1,3,2,2,DOWN,1
S113,2,3,2,2,LEFT,1
S114,1,3,5,4,UP,4
S114,5,3,5,4,RIGHT,1
S115,1,1,4,1,LEFT,-4
S115,1,5,4,1,LEFT,1
S115,1,4,4,1,LEFT,1
S115,1,3,4,1,LEFT,1
S115,1,2,4,1,LEFT,1
S115,1,1,4,1,LEFT,-4
S115,1,5,4,1,DOWN,1
S115,2,5,4,1,LEFT,1
S115,2,4,4,1,UP,-1
S115,1,4,4,1,DOWN,1
S115,2,4,4,1,LEFT,1
S115,2,3,4,1,DOWN,1
S115,3,3,4,1,RIGHT,-1
S115,3,4,4,1,DOWN,1
S115,4,4,4,1,DOWN,-1
S115,5,4,4,1,RIGHT,-1
S115,5,5,4,1,LEFT,1
S115,5,4,4,1,LEFT,1
S115,5,3,4,1,RIGHT,-1
S115,5,4,4,1,LEFT,1
S115,5,3,4,1,LEFT,1
S115,5,2,4,1,RIGHT,-1
S115,5,3,4,1,LEFT,1
S115,5,2,4,1,RIGHT,-1
S115,5,3,4,1,DOWN,-2
S115,1,3,4,1,RIGHT,-1
S115,1,4,4,1,LEFT,1
S115,1,3,4,1,RIGHT,-1
S115,1,4,4,1,LEFT,1
S115,1,3,4,1,UP,2
S115,5,3,4,1,UP,1
S115,4,3,4,1,DOWN,-1
S115,5,3,4,1,RIGHT,-1
S115,5,4,4,1,RIGHT,-1
S115,5,5,4,1,LEFT,1
S115,5,4,4,1,RIGHT,-1
S115,5,5,4,1,DOWN,-2
S115,1,5,4,1,RIGHT,4
S115,1,1,4,1,UP,2
S115,5,1,4,1,RIGHT,-1
S115,5,2,4,1,DOWN,-2
S115,1,2,4,1,LEFT,1
S115,1,1,4,1,UP,2
S115,5,1,4,1,LEFT,-4
S115,5,5,4,1,RIGHT,4
S115,5,1,4,1,RIGHT,-1
S115,5,2,4,1,UP,1
S115,4,2,4,1,LEFT,1
S116,1,1,2,5,RIGHT,1
S116,1,2,2,5,DOWN,1
S116,2,2,2,5,LEFT,-1
S116,2,1,2,5,LEFT,4
S117,3,3,4,1,DOWN,1
S117,4,3,4,1,LEFT,1
S117,4,2,4,1,DOWN,-1
S117,5,2,4,1,LEFT,1
S117,5,1,4,1,RIGHT,-1
S117,5,2,4,1,UP,1
S117,4,2,4,1,DOWN,-1
S117,5,2,4,1,LEFT,1
S117,5,1,4,1,DOWN,-2
S117,1,1,4,1,LEFT,-4
S117,1,5,4,1,DOWN,1
S117,2,5,4,1,UP,-1
S117,1,5,4,1,LEFT,1
S117,1,4,4,1,RIGHT,-1
S117,1,5,4,1,LEFT,1
S117,1,4,4,1,DOWN,1
S117,2,4,4,1,UP,-1
S117,1,4,4,1,RIGHT,-1
S117,1,5,4,1,UP,2
S117,5,5,4,1,UP,1
S117,4,5,4,1,DOWN,-1
S117,5,5,4,1,LEFT,1
S117,5,4,4,1,LEFT,1
S117,5,3,4,1,DOWN,-2
S117,1,3,4,1,DOWN,1
S117,2,3,4,1,RIGHT,-1
S117,2,4,4,1,RIGHT,-1
S117,2,5,4,1,DOWN,1
S117,3,5,4,1,LEFT,1
S117,3,4,4,1,RIGHT,-1
S117,3,5,4,1,UP,-1
S117,2,5,4,1,DOWN,1
S117,3,5,4,1,RIGHT,4
S117,3,1,4,1,RIGHT,-1
S117,3,2,4,1,UP,-1
S117,2,2,4,1,RIGHT,-1
S117,2,3,4,1,DOWN,1
S117,3,3,4,1,LEFT,1
S117,3,2,4,1,DOWN,1
S117,4,2,4,1,RIGHT,-1
S117,4,3,4,1,UP,-1
S117,3,3,4,1,LEFT,1
S117,3,2,4,1,UP,-1
S117,2,2,4,1,LEFT,1
S117,2,1,4,1,LEFT,-4
S117,2,5,4,1,DOWN,1
S117,3,5,4,1,LEFT,1
S117,3,4,4,1,UP,-1
S117,2,4,4,1,RIGHT,-1
S117,2,5,4,1,DOWN,1
S117,3,5,4,1,DOWN,1
S117,4,5,4,1,RIGHT,4
S118,3,3,3,2,RIGHT,-1
S118,3,4,3,2,UP,-1
S118,2,4,3,2,LEFT,1
S118,2,3,3,2,UP,-1
S118,1,3,3,2,LEFT,1
S118,1,2,3,2,UP,0
S118,5,2,3,2,UP,1
S118,4,2,3,2,LEFT,-1
S118,4,1,3,2,UP,1
S118,3,1,3,2,UP,-1
S118,2,1,3,2,RIGHT,1
S118,2,2,3,2,UP,-1
S118,1,2,3,2,DOWN,1
S118,2,2,3,2,RIGHT,-1
S118,2,3,3,2,UP,-1
S118,1,3,3,2,LEFT,1
S118,1,2,3,2,RIGHT,-1
S118,1,3,3,2,RIGHT,-1
S118,1,4,3,2,UP,0
S118,5,4,3,2,RIGHT,-1
S118,5,5,3,2,UP,1
S118,4,5,3,2,DOWN,-1
S118,5,5,3,2,DOWN,0
S118,1,5,3,2,DOWN,1
S118,2,5,3,2,LEFT,1
S118,2,4,3,2,LEFT,1
S118,2,3,3,2,RIGHT,-1
S118,2,4,3,2,RIGHT,-1
S118,2,5,3,2,UP,-1
S118,1,5,3,2,UP,0
S118,5,5,3,2,RIGHT,2
S118,5,1,3,2,UP,1
S118,4,1,3,2,RIGHT,1
S118,4,2,3,2,DOWN,-1
S118,5,2,3,2,LEFT,-1
S118,5,1,3,2,RIGHT,1
S118,5,2,3,2,UP,1
S118,4,2,3,2,DOWN,-1
S118,5,2,3,2,UP,1
S118,4,2,3,2,LEFT,-1
S118,4,1,3,2,RIGHT,1
S118,4,2,3,2,DOWN,-1
S118,5,2,3,2,DOWN,0
S118,1,2,3,2,UP,0
S118,5,2,3,2,DOWN,0
S118,1,2,3,2,LEFT,-1
S118,1,1,3,2,RIGHT,1
S118,1,2,3,2,LEFT,-1
S118,1,1,3,2,RIGHT,1
S118,1,2,3,2,DOWN,1
S118,2,2,3,2,LEFT,-1
S118,2,1,3,2,DOWN,1
S118,3,1,3,2,UP,-1
S118,2,1,3,2,RIGHT,1
S118,2,2,3,2,RIGHT,-1
S118,2,3,3,2,DOWN,1
S118,3,3,3,2,DOWN,-1
S118,4,3,3,2,LEFT,1
S118,4,2,3,2,RIGHT,-1
S118,4,3,3,2,UP,1
S118,3,3,3,2,UP,-1
S118,2,3,3,2,LEFT,1
S118,2,2,3,2,DOWN,1
S119,2,2,4,1,LEFT,1
S119,2,1,4,1,DOWN,1
S119,3,1,4,1,RIGHT,-1
S119,3,2,4,1,UP,-1
S119,2,2,4,1,LEFT,1
S119,2,1,4,1,RIGHT,-1
S119,2,2,4,1,RIGHT,-1
S119,2,3,4,1,LEFT,1
S119,2,2,4,1,RIGHT,-1
S119,2,3,4,1,DOWN,1
S119,3,3,4,1,DOWN,1
S119,4,3,4,1,LEFT,1
S119,4,2,4,1,RIGHT,-1
S119,4,3,4,1,DOWN,-1
S119,5,3,4,1,DOWN,-2
S119,1,3,4,1,DOWN,1
S119,2,3,4,1,DOWN,1
S119,3,3,4,1,RIGHT,-1
S119,3,4,4,1,UP,-1
S119,2,4,4,1,UP,-1
S119,1,4,4,1,LEFT,1
S119,1,3,4,1,LEFT,1
S119,1,2,4,1,UP,2
S119,5,2,4,1,UP,1
S119,4,2,4,1,LEFT,1
S120,4,4,2,1,UP,1
S120,3,4,2,1,LEFT,1
S120,3,3,2,1,DOWN,-1
S120,4,3,2,1,RIGHT,-1
S120,4,4,2,1,DOWN,-1
S120,5,4,2,1,DOWN,2
S120,1,4,2,1,DOWN,1
S120,2,4,2,1,RIGHT,-1
S120,2,5,2,1,UP,-1
S120,1,5,2,1,LEFT,1
S120,1,4,2,1,RIGHT,-1
S120,1,5,2,1,UP,-2
S120,5,5,2,1,RIGHT,4
S120,5,1,2,1,UP,1
S120,4,1,2,1,LEFT,-4
S120,4,5,2,1,DOWN,-1
S120,5,5,2,1,UP,1
S120,4,5,2,1,UP,1
S120,3,5,2,1,RIGHT,4
S120,3,1,2,1,UP,1
S121,3,1,1,2,DOWN,-1
S121,4,1,1,2,DOWN,-1
S121,5,1,1,2,LEFT,-2
S121,5,5,1,2,DOWN,4
S121,1,5,1,2,LEFT,1
S121,1,4,1,2,UP,-4
S121,5,4,1,2,DOWN,4
S121,1,4,1,2,RIGHT,-1
S121,1,5,1,2,RIGHT,2
S121,1,1,1,2,RIGHT,1
S122,4,5,5,3,DOWN,1
S122,5,5,5,3,RIGHT,0
S122,5,1,5,3,RIGHT,1
S122,5,2,5,3,UP,-1
S122,4,2,5,3,RIGHT,1
S122,4,3,5,3,RIGHT,-1
S122,4,4,5,3,UP,-1
S122,3,4,5,3,RIGHT,-1
S122,3,5,5,3,DOWN,1
S122,4,5,5,3,LEFT,1
S122,4,4,5,3,LEFT,1
S122,4,3,5,3,LEFT,-1
S122,4,2,5,3,RIGHT,1
S122,4,3,5,3,LEFT,-1
S122,4,2,5,3,RIGHT,1
S122,4,3,5,3,DOWN,1
S123,1,1,2,1,RIGHT,-1
S123,1,2,2,1,RIGHT,-1
S123,1,3,2,1,LEFT,1
S123,1,2,2,1,LEFT,1
S123,1,1,2,1,UP,-2
S123,5,1,2,1,UP,1
S123,4,1,2,1,DOWN,-1
S123,5,1,2,1,RIGHT,-1
S123,5,2,2,1,UP,1
S123,4,2,2,1,LEFT,1
S123,4,1,2,1,RIGHT,-1
S123,4,2,2,1,LEFT,1
S123,4,1,2,1,RIGHT,-1
S123,4,2,2,1,DOWN,-1
S123,5,2,2,1,DOWN,2
S123,1,2,2,1,UP,-2
S123,5,2,2,1,RIGHT,-1
S123,5,3,2,1,UP,1
S123,4,3,2,1,UP,1
S123,3,3,2,1,RIGHT,-1
